Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4,Date,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4
1.622222222222222,2.011111111111111,1.6444444444444446,2.511111111111111,1.4888888888888887,2.3333333333333335,0.6555555555555556,0.4666666666666667,45.81111111111112,0.6444444444444445,0.0,0.0,5.5,0.8,-121.33294596666668,-109.37540100555556,-93.78861621222222,01/01/2000,-7.677000000000009,-11.260999999999997,-9.884000000000004,-12.671000000000015
1.322222222222222,3.7333333333333343,1.2777777777777777,2.1222222222222222,1.4555555555555555,0.9777777777777776,4.555555555555555,1.2666666666666666,109.3888888888889,0.8333333333333333,0.0,0.0,6.2,3.25,-88.54266066055555,-86.43353543111112,-101.72336252777778,02/01/2000,-7.67400000000001,-11.220999999999997,-9.955000000000005,-12.596000000000014
1.8555555555555558,1.588888888888889,1.7333333333333334,1.844444444444444,1.3888888888888888,1.4555555555555557,1.5666666666666667,0.9666666666666666,78.10000000000001,0.7555555555555554,0.0,0.0,7.25,0.95,-99.53321232277777,-94.47162423222223,-101.62189358722223,03/01/2000,-7.6750000000000105,-11.248999999999993,-9.887000000000004,-12.596000000000018
0.011111111111111112,5.1000000000000005,1.9666666666666666,0.03333333333333334,1.4555555555555555,0.05555555555555555,4.555555555555555,17.188888888888886,9.877777777777776,0.3222222222222222,0.0,0.0,7.0,4.2,-86.1446511638889,-83.95816609611113,-104.75250609888889,04/01/2000,-7.673000000000011,-11.241999999999996,-9.966000000000001,-12.676000000000013
2.588888888888889,5.366666666666666,2.5777777777777775,0.8222222222222223,0.022222222222222223,0.4,4.677777777777778,9.066666666666666,9.211111111111112,0.4222222222222223,0.0,0.0,7.9,6.55,-88.77313481944445,-85.24352368222223,-116.94840719333332,05/01/2000,-7.66500000000001,-11.255999999999998,-9.891000000000002,-12.694000000000003
0.011111111111111112,5.255555555555556,1.7888888888888888,0.03333333333333334,1.4444444444444444,0.044444444444444446,4.555555555555555,18.0,76.42222222222223,0.8666666666666666,0.0,0.0,6.5,3.95,-86.1446511638889,-83.9581660961111,-104.75250609888889,06/01/2000,-7.673000000000011,-11.208999999999994,-9.976,-12.608000000000011
2.0888888888888886,5.466666666666667,2.711111111111111,1.3666666666666667,0.30000000000000004,1.6555555555555554,3.933333333333333,1.4333333333333331,9.433333333333332,0.9555555555555557,0.0,0.0,7.45,6.45,-86.79473557555556,-83.66769801166667,-115.42056476555555,07/01/2000,-7.674000000000011,-11.235999999999997,-9.965000000000002,-12.68200000000001
2.3777777777777778,5.688888888888888,2.422222222222222,3.111111111111111,1.7111111111111112,2.0777777777777775,6.266666666666667,3.0666666666666664,10.344444444444443,2.233333333333333,0.0,0.0,5.6,5.3,-83.62603721944444,-81.61227223611111,-105.25337685888888,08/01/2000,-7.6700000000000115,-11.219999999999997,-10.002000000000002,-12.679000000000013
3.811111111111111,5.444444444444445,4.177777777777778,3.0555555555555554,1.3444444444444446,2.4333333333333336,7.522222222222222,2.0888888888888895,69.75555555555555,1.0333333333333332,0.0,0.0,6.1,6.45,-80.68241377888889,-78.29405162666666,-114.83394988666669,09/01/2000,-7.676000000000012,-11.183,-10.038000000000004,-12.60600000000001
0.7,5.711111111111112,2.711111111111111,1.0888888888888888,0.3888888888888889,0.5333333333333333,4.877777777777777,0.3444444444444444,29.600000000000005,1.0999999999999999,0.0,0.0,6.7,5.45,-82.50537592944444,-80.42043660888889,-109.18306786222222,10/01/2000,-7.674000000000011,-11.236999999999998,-9.976,-12.681000000000013
2.0333333333333337,3.933333333333334,0.48888888888888893,2.977777777777778,4.611111111111111,2.588888888888889,5.133333333333334,3.2111111111111112,38.57777777777778,2.9222222222222225,0.0,0.0,3.75,3.4,-96.47348901944444,-92.18430575277779,-119.10337246777777,11/01/2000,-7.669000000000011,-11.234999999999998,-9.979000000000003,-12.679000000000013
1.4111111111111112,4.177777777777778,0.3888888888888889,1.8777777777777775,4.188888888888889,1.2666666666666666,5.122222222222223,2.511111111111111,45.81111111111111,1.0111111111111113,0.0,0.0,4.3,3.85,-93.58610644555557,-89.83552825166667,-110.44206430222222,12/01/2000,-7.678000000000011,-11.219999999999997,-10.0,-12.679000000000013
1.1666666666666667,2.1333333333333333,0.6444444444444444,0.6333333333333333,4.033333333333333,0.03333333333333333,1.4555555555555555,1.0777777777777777,54.711111111111116,0.8222222222222223,0.0,0.0,2.1,2.2,-125.77792611333335,-116.22174677222223,-103.02833966666667,13/01/2000,-7.6860000000000115,-11.223999999999997,-9.925000000000004,-12.597000000000016
5.8,5.711111111111112,4.3999999999999995,5.466666666666666,5.266666666666667,3.8444444444444437,5.466666666666667,7.788888888888888,87.37777777777778,6.422222222222222,0.0,0.0,3.95,5.8,-85.33852353222223,-82.68638767722221,-109.07895973777778,14/01/2000,-7.66800000000001,-11.166999999999996,-10.066000000000003,-12.611000000000011
0.09999999999999999,5.511111111111111,1.9777777777777779,0.1,0.26666666666666666,0.03333333333333334,3.8777777777777778,0.05555555555555555,45.74444444444445,0.06666666666666668,0.0,0.0,7.75,5.2,-84.17464075833333,-82.1489881561111,-105.79143138555557,15/01/2000,-7.671000000000012,-11.311000000000003,-9.708000000000004,-12.716000000000001
1.0666666666666667,3.933333333333334,0.4888888888888888,2.5777777777777775,3.533333333333333,2.233333333333333,4.5,3.2111111111111112,37.97777777777778,3.055555555555556,0.0,0.0,3.9,3.1,-96.73940195055555,-92.68601598222223,-116.80563201666668,16/01/2000,-7.67300000000001,-11.233999999999998,-9.975000000000001,-12.676000000000013
1.9888888888888892,3.933333333333334,0.48888888888888893,2.9444444444444446,4.611111111111111,2.588888888888889,5.133333333333335,2.6222222222222222,37.988888888888894,2.622222222222222,0.0,0.0,3.9,3.35,-96.47348901944444,-92.18430575277779,-119.10337246777779,17/01/2000,-7.6700000000000115,-11.235999999999997,-9.983000000000002,-12.676000000000014
0.13333333333333336,5.444444444444445,5.011111111111111,0.23333333333333334,0.6888888888888889,0.011111111111111112,4.922222222222222,1.3888888888888888,28.18888888888889,1.2666666666666666,0.0,0.0,10.05,9.05,-75.52084627166667,-74.17628268166666,-104.63314600277778,18/01/2000,-7.6730000000000125,-11.257,-9.940000000000003,-12.688000000000013
0.07777777777777778,5.577777777777778,2.4222222222222225,0.03333333333333334,1.4555555555555555,0.022222222222222223,4.555555555555555,17.544444444444444,18.53333333333333,0.7222222222222222,0.0,0.0,6.45,4.95,-83.90033898888889,-81.88063019611111,-105.52240412222221,19/01/2000,-7.673000000000011,-11.237999999999994,-9.953000000000001,-12.68600000000001
1.4777777777777776,3.7333333333333343,1.2777777777777777,1.7000000000000002,1.4555555555555553,1.188888888888889,4.566666666666666,0.911111111111111,109.05555555555557,0.7444444444444445,0.0,0.0,5.85,3.1,-90.52105990444444,-88.00936110166667,-103.25120495555555,20/01/2000,-7.6750000000000105,-11.219,-9.957000000000004,-12.597000000000014
2.488888888888889,7.211111111111112,3.7222222222222223,2.3,0.05555555555555555,1.6555555555555557,5.5888888888888895,3.288888888888889,8.333333333333334,2.3,0.0,0.0,7.75,7.55,-86.52882264444446,-83.16598778222223,-117.71830521666665,21/01/2000,-7.668000000000012,-11.233000000000002,-9.958,-12.688000000000006
1.488888888888889,5.4444444444444455,4.177777777777777,3.6222222222222222,1.2222222222222223,3.244444444444445,6.166666666666667,5.044444444444445,26.688888888888886,3.7666666666666666,0.0,0.0,6.5,6.9,-81.11880170833335,-78.72689075222223,-115.41049931666667,22/01/2000,-7.675000000000011,-11.187999999999999,-10.035000000000002,-12.422000000000011
4.2444444444444445,3.933333333333333,0.711111111111111,3.2,3.4777777777777774,3.866666666666667,4.48888888888889,5.866666666666667,100.75555555555555,6.51111111111111,0.0,0.0,2.55,3.25,-129.68565406222223,-115.52542883777778,-92.98966045722221,23/01/2000,-7.671000000000009,-11.187999999999995,-10.009000000000006,-12.603000000000016
1.2555555555555553,1.011111111111111,0.4555555555555555,1.2222222222222223,1.7555555555555555,0.7333333333333333,1.2000000000000002,0.5777777777777778,71.83333333333331,0.2777777777777778,0.0,0.0,2.4,1.35,-128.80121945222223,-115.05851881666666,-96.81417093722222,24/01/2000,-7.68300000000001,-11.240999999999994,-9.877000000000004,-12.595000000000018
1.3888888888888888,0.8444444444444444,0.46666666666666656,0.7,0.1111111111111111,0.788888888888889,1.2333333333333334,0.011111111111111112,33.21111111111111,0.022222222222222223,0.0,0.0,-0.05,-0.35,-155.96413262944444,-155.4211327661111,-98.27339298777777,25/01/2000,-7.693000000000012,-11.263999999999992,-9.776000000000009,-12.680000000000012
1.2,0.8444444444444446,0.46666666666666656,0.43333333333333335,0.08888888888888888,0.5888888888888889,1.3444444444444443,1.1222222222222222,43.87777777777777,0.5444444444444445,0.0,0.0,1.05,0.2,-140.141761225,-135.52883908222222,-93.39143710944444,26/01/2000,-7.687000000000011,-11.270999999999994,-9.806000000000004,-12.668000000000017
1.2,0.8444444444444444,0.6333333333333333,2.155555555555556,0.08888888888888889,1.6555555555555557,1.0666666666666667,0.2,46.63333333333333,0.15555555555555556,0.0,0.0,3.0,-1.4,-136.2515361438889,-129.70275077444447,-91.11110813055555,27/01/2000,-7.6750000000000105,-11.283999999999997,-9.825,-12.671000000000017
1.9000000000000001,3.7333333333333334,1.2777777777777777,1.5444444444444445,1.4555555555555555,0.9888888888888889,4.555555555555555,1.2555555555555555,109.42222222222225,0.8333333333333333,0.0,0.0,6.0,3.45,-88.27674772944444,-85.93182520166667,-104.02110297888889,28/01/2000,-7.6750000000000105,-11.212999999999997,-9.954000000000006,-12.600000000000014
0.7999999999999999,6.499999999999999,4.522222222222222,1.0666666666666667,0.05555555555555555,1.0777777777777777,6.911111111111112,1.333333333333333,2.6777777777777776,1.6,0.0,0.0,8.5,7.75,-87.06064850666667,-84.16940824111111,-113.12282431444446,29/01/2000,-7.669000000000011,-11.245000000000003,-9.906,-12.68700000000001
0.7555555555555556,6.588888888888889,3.2222222222222228,0.8777777777777778,0.03333333333333334,1.1444444444444444,4.688888888888888,0.16666666666666666,30.977777777777774,0.07777777777777778,0.0,0.0,9.3,7.3,-85.08224926277778,-82.59358257055555,-111.59498188666666,30/01/2000,-7.669000000000012,-11.257,-9.839,-12.69800000000001
0.2222222222222222,5.611111111111111,1.9777777777777779,0.2888888888888889,0.022222222222222223,0.13333333333333333,3.888888888888889,0.07777777777777778,33.94444444444444,0.06666666666666668,0.0,0.0,8.3,5.2,-89.57087361277779,-86.74865437055557,-110.05518584,31/01/2000,-7.674000000000011,-11.296000000000003,-9.729000000000006,-12.712000000000003
0.3888888888888889,5.444444444444445,5.011111111111112,0.43333333333333335,0.6888888888888888,0.13333333333333336,4.922222222222222,0.2666666666666667,27.58888888888889,0.06666666666666667,0.0,0.0,10.3,8.85,-75.52084627166666,-74.17628268166666,-104.63314600277778,01/02/2000,-7.671000000000012,-11.265999999999996,-9.897000000000004,-12.698000000000011
0.2666666666666667,7.488888888888888,2.8666666666666663,0.288888888888889,0.03333333333333334,0.26666666666666666,6.588888888888889,8.3,30.133333333333333,0.18888888888888894,0.0,0.0,8.75,7.25,-85.08224926277778,-82.59358257055555,-111.59498188666666,02/02/2000,-7.663000000000011,-11.264999999999997,-9.868,-12.704000000000006
1.4777777777777779,8.677777777777779,3.355555555555556,4.111111111111111,0.3222222222222222,3.1555555555555554,4.0777777777777775,0.022222222222222223,2.6555555555555554,0.044444444444444446,0.0,0.0,12.35,9.8,-72.4456829022222,-71.40164682833334,-96.13141091611111,03/02/2000,-7.667000000000012,-11.249999999999995,-9.902000000000005,-12.974000000000007
0.8444444444444444,5.2333333333333325,3.8999999999999995,0.5222222222222223,0.32222222222222224,0.922222222222222,4.066666666666666,0.5333333333333334,2.3333333333333335,0.23333333333333334,0.0,0.0,11.35,7.05,-79.83132489166667,-78.62510206055556,-102.50521416999999,04/02/2000,-7.6750000000000105,-11.242,-9.938000000000006,-12.688000000000011
1.588888888888889,5.566666666666666,2.5777777777777775,0.3111111111111111,0.022222222222222223,0.16666666666666669,4.677777777777778,8.899999999999999,8.677777777777775,0.5777777777777777,0.0,0.0,8.45,6.45,-86.79473557555555,-83.66769801166667,-115.42056476555555,05/02/2000,-7.66100000000001,-11.261999999999999,-9.916,-12.696000000000003
0.8111111111111111,6.588888888888889,4.511111111111111,0.8666666666666667,0.30000000000000004,0.9888888888888887,5.288888888888889,1.1666666666666667,30.422222222222217,1.1666666666666667,0.0,0.0,9.35,7.8,-82.8433363311111,-80.58882975555555,-107.84216364111111,06/02/2000,-7.671000000000012,-11.241,-9.903000000000002,-12.688000000000011
3.011111111111111,6.644444444444444,4.522222222222223,3.3333333333333335,0.18888888888888888,2.1222222222222222,5.288888888888889,2.355555555555556,31.766666666666666,2.9777777777777774,0.0,0.0,8.9,8.25,-86.26344143,-83.31501073944446,-112.81463784166667,07/02/2000,-7.665000000000012,-11.242,-9.918,-12.696000000000009
0.8333333333333335,9.844444444444443,5.2444444444444445,2.766666666666667,3.0999999999999996,2.011111111111111,5.777777777777779,2.355555555555556,55.32222222222222,2.0666666666666664,0.0,0.0,10.15,10.1,-71.61628957499998,-70.735986135,-101.71903625333336,08/02/2000,-7.674000000000012,-11.198999999999998,-9.990000000000004,-12.611000000000011
2.5444444444444443,10.000000000000002,5.433333333333334,6.222222222222222,3.1333333333333333,4.233333333333333,5.833333333333333,6.366666666666667,51.86666666666666,4.333333333333333,0.0,0.0,9.35,10.7,-72.37073247444442,-71.4334803011111,-102.58042447611112,09/02/2000,-7.671000000000012,-11.199999999999998,-9.995000000000003,-12.613000000000008
1.9000000000000001,5.566666666666666,3.311111111111111,1.8000000000000003,0.03333333333333334,1.2666666666666666,4.833333333333333,1.4333333333333331,1.3555555555555554,0.9444444444444444,0.0,0.0,7.7,6.9,-86.52882264444445,-83.16598778222222,-117.71830521666668,10/02/2000,-7.67300000000001,-11.247,-9.902000000000001,-12.691000000000008
0.32222222222222224,5.466666666666667,2.711111111111111,1.6333333333333335,0.2777777777777778,1.1222222222222222,4.144444444444444,0.21111111111111114,44.72222222222222,0.1111111111111111,0.0,0.0,7.1,5.9,-80.10736643277778,-77.9450672738889,-112.21221143333334,11/02/2000,-7.670000000000011,-11.255999999999997,-9.899000000000003,-12.691000000000008
2.5,5.566666666666666,2.988888888888889,0.43333333333333335,0.022222222222222223,0.2222222222222222,4.677777777777778,8.88888888888889,0.6777777777777778,0.5777777777777777,0.0,0.0,8.55,6.75,-87.06064850666667,-84.16940824111111,-113.12282431444446,12/02/2000,-7.661000000000009,-11.259999999999998,-9.932,-12.691000000000006
1.6,5.455555555555556,2.577777777777778,0.3555555555555556,0.022222222222222223,0.1666666666666667,4.677777777777777,8.91111111111111,8.522222222222222,0.5666666666666667,0.0,0.0,8.75,6.15,-87.06064850666667,-84.16940824111111,-113.12282431444444,13/02/2000,-7.66200000000001,-11.256999999999998,-9.939,-12.695000000000007
0.5222222222222223,6.588888888888888,3.9666666666666663,1.166666666666667,0.16666666666666666,1.2888888888888888,5.222222222222221,0.1888888888888889,30.511111111111106,0.16666666666666666,0.0,0.0,9.6,7.65,-83.10086042388889,-81.32389225444444,-102.97765547555555,14/02/2000,-7.67200000000001,-11.261999999999999,-9.839000000000004,-12.70000000000001
2.0444444444444443,6.588888888888889,4.511111111111111,3.1444444444444444,0.2222222222222222,1.9888888888888892,5.222222222222222,2.333333333333334,31.766666666666666,2.966666666666667,0.0,0.0,8.8,8.4,-82.74178104833334,-79.95394113166668,-112.68398843277777,15/02/2000,-7.667000000000012,-11.246999999999998,-9.913,-12.696000000000009
3.0444444444444443,6.666666666666666,4.522222222222222,3.3777777777777778,0.1888888888888889,2.066666666666667,7.122222222222222,2.8,31.855555555555554,2.988888888888889,0.0,0.0,8.55,8.15,-85.14278014,-82.12317511222221,-116.744328845,16/02/2000,-7.664000000000011,-11.252,-9.908000000000001,-12.696000000000005
1.7333333333333332,5.2666666666666675,3.888888888888889,1.4666666666666666,1.4555555555555555,1.7888888888888888,4.711111111111111,1.3111111111111111,27.72222222222222,1.711111111111111,0.0,0.0,6.1,5.55,-81.22802772277777,-79.13690290111111,-108.28252042999999,17/02/2000,-7.676000000000011,-11.194999999999999,-10.062000000000003,-12.679000000000013
0.05555555555555555,5.577777777777778,2.422222222222222,0.41111111111111115,1.4555555555555555,0.4,6.111111111111111,17.56666666666667,18.522222222222222,0.7444444444444445,0.0,0.0,6.45,4.6,-85.87873823277778,-83.45645586666667,-107.05024655000001,18/02/2000,-7.675000000000011,-11.226999999999993,-9.965000000000003,-12.686000000000009
0.3666666666666667,9.844444444444443,5.166666666666667,0.4222222222222222,0.6888888888888889,0.1444444444444445,4.9222222222222225,0.9444444444444442,27.922222222222224,0.6888888888888889,0.0,0.0,10.25,9.05,-75.52084627166667,-74.17628268166668,-104.63314600277778,19/02/2000,-7.674000000000012,-11.259999999999998,-9.915000000000003,-12.692000000000013
0.2555555555555556,7.2555555555555555,3.422222222222222,0.2888888888888889,0.044444444444444446,0.17777777777777778,5.5777777777777775,1.0999999999999999,0.8444444444444444,0.6111111111111112,0.0,0.0,8.1,7.35,-87.06064850666667,-84.16940824111113,-113.12282431444444,20/02/2000,-7.669000000000011,-11.256999999999998,-9.895000000000001,-12.696000000000005
0.3777777777777778,5.711111111111112,2.6999999999999997,0.35555555555555557,1.4555555555555555,0.2222222222222222,4.555555555555555,16.833333333333332,38.522222222222226,0.12222222222222223,0.0,0.0,6.8,5.1,-84.74968810444446,-82.4979725088889,-108.41316983888889,21/02/2000,-7.67300000000001,-11.251999999999995,-9.877000000000002,-12.69100000000001
0.48888888888888893,5.5777777777777775,2.422222222222222,1.0555555555555556,1.4444444444444444,0.7222222222222222,6.111111111111111,2.833333333333334,9.922222222222222,1.3777777777777778,0.0,0.0,5.7,4.8,-83.62603721944444,-81.61227223611111,-105.25337685888888,22/02/2000,-7.676000000000012,-11.215999999999998,-10.029000000000002,-12.675000000000011
1.0888888888888888,5.2555555555555555,1.6888888888888889,0.5222222222222223,1.4555555555555553,0.4999999999999999,4.555555555555555,17.422222222222224,42.733333333333334,0.48888888888888893,0.0,0.0,5.75,4.3,-85.87034939444443,-83.68980813611111,-104.48347883555554,23/02/2000,-7.678000000000011,-11.215999999999994,-9.966000000000003,-12.68300000000001
0.0,0.4,0.0,0.05555555555555555,0.011111111111111112,0.011111111111111112,0.5777777777777778,16.855555555555554,76.52222222222223,0.07777777777777778,0.0,0.0,6.05,3.3,-86.1446511638889,-83.95816609611111,-104.75250609888889,24/02/2000,-7.663000000000011,-11.283999999999999,-9.838999999999997,-12.61300000000001
0.0,0.6666666666666666,0.14444444444444446,0.09999999999999999,0.0,0.03333333333333334,0.4555555555555555,0.17777777777777778,37.75555555555556,0.13333333333333336,0.0,0.0,7.15,5.3,-82.77967769888889,-80.6887945688889,-109.45209512555556,25/02/2000,-7.667000000000012,-11.292999999999997,-9.866999999999999,-12.693000000000008
0.0,0.6888888888888889,0.5888888888888889,4.144444444444444,0.5333333333333333,1.3111111111111111,0.4555555555555555,3.344444444444444,51.077777777777776,4.500000000000001,0.0,0.0,9.0,10.65,-73.75677497888888,-72.4762929711111,-103.5544008477778,26/02/2000,-7.666000000000012,-11.212000000000003,-9.986000000000002,-12.61400000000001
0.0,0.6888888888888889,0.6777777777777777,0.022222222222222223,0.35555555555555557,0.0,0.4666666666666667,0.21111111111111114,1.1111111111111112,0.06666666666666667,0.0,0.0,11.05,9.4,-71.89599058777777,-71.07712717999999,-97.46534724777779,27/02/2000,-7.66500000000001,-11.267000000000001,-9.907,-12.701000000000011
0.0,0.4222222222222223,0.23333333333333334,0.7777777777777778,0.16666666666666666,0.8333333333333333,0.25555555555555554,0.15555555555555556,30.08888888888889,0.17777777777777778,0.0,0.0,10.25,7.3,-83.10086042388889,-81.32389225444444,-102.97765547555554,28/02/2000,-7.669000000000011,-11.273,-9.893000000000002,-12.704000000000008
0.0,0.6666666666666666,0.2222222222222222,0.21111111111111114,0.12222222222222223,0.1111111111111111,0.6777777777777777,0.4111111111111111,15.644444444444442,0.3333333333333333,0.0,0.0,7.05,6.65,-78.18722657777778,-76.19649370500001,-113.59715379000001,29/02/2000,-7.667000000000012,-11.267999999999999,-9.893,-12.699000000000005
0.0,0.6888888888888888,0.5999999999999999,2.1999999999999997,0.5222222222222223,1.4555555555555555,0.46666666666666656,2.5333333333333337,72.7333333333333,3.5888888888888886,0.0,0.0,9.25,11.0,-72.64151293222221,-71.3572404288889,-102.96137558222223,01/03/2000,-7.668000000000012,-11.212,-9.982000000000001,-12.615000000000009
19.4,13.255555555555553,15.188888888888888,3.7333333333333334,21.57777777777778,2.3777777777777778,15.288888888888888,3.1444444444444444,29.522222222222226,2.9444444444444446,0.0,0.0,9.15,8.2,-111.16921108111113,-107.30227263888888,-135.46982447222223,02/03/2000,-7.669000000000011,-11.200000000000003,-9.993000000000004,-12.569000000000006
0.0,0.6666666666666666,0.23333333333333334,1.2555555555555553,0.03333333333333334,0.6444444444444444,0.4000000000000001,0.7888888888888888,9.077777777777778,0.6555555555555556,0.0,0.0,7.65,6.8,-86.52882264444445,-83.16598778222222,-117.71830521666668,03/03/2000,-7.6700000000000115,-11.275,-9.884,-12.69800000000001
0.0,0.6666666666666666,0.06666666666666667,0.15555555555555556,0.03333333333333334,0.12222222222222223,0.41111111111111115,8.222222222222221,0.1888888888888889,0.22222222222222227,0.0,0.0,8.4,7.35,-85.34816219388888,-83.0952928,-109.29724143555556,04/03/2000,-7.66100000000001,-11.298999999999996,-9.889000000000001,-12.769000000000007
0.0,0.6111111111111112,0.06666666666666668,0.10000000000000002,0.05555555555555555,0.05555555555555555,0.34444444444444444,0.8444444444444446,30.022222222222222,0.8111111111111111,0.0,0.0,8.95,7.55,-85.0822492627778,-82.59358257055555,-111.59498188666666,05/03/2000,-7.663000000000011,-11.279999999999998,-9.898999999999996,-12.698000000000011
0.0,0.6666666666666666,0.15555555555555556,0.2666666666666667,0.2888888888888889,0.05555555555555555,0.8777777777777778,0.911111111111111,45.144444444444446,1.5777777777777777,0.0,0.0,6.25,6.3,-75.61874208277779,-73.7899954738889,-113.75200747999999,06/03/2000,-7.66600000000001,-11.254000000000001,-9.951000000000002,-12.694000000000006
0.0,0.6111111111111112,0.06666666666666668,0.08888888888888889,0.05555555555555555,0.06666666666666668,0.47777777777777775,0.07777777777777778,30.04444444444444,0.08888888888888889,0.0,0.0,8.8,7.6,-85.0822492627778,-82.59358257055555,-111.59498188666666,07/03/2000,-7.667000000000013,-11.268999999999998,-9.874,-12.707000000000011
1.0,1.1222222222222222,1.1111111111111114,4.7555555555555555,0.5333333333333333,3.0222222222222226,0.5222222222222221,3.5999999999999996,51.67777777777778,4.811111111111111,0.0,0.0,9.0,10.9,-71.51246280388888,-70.3987570711111,-104.32429887111111,08/03/2000,-7.668000000000012,-11.203000000000001,-9.980000000000004,-12.60900000000001
0.0,0.6888888888888889,0.4666666666666667,0.06666666666666668,0.3333333333333333,0.022222222222222223,0.3111111111111111,1.588888888888889,40.13333333333334,1.833333333333333,0.0,0.0,9.15,9.2,-76.20583773888887,-74.92680338888889,-104.97982737888888,09/03/2000,-7.666000000000012,-11.258000000000003,-9.936,-12.689000000000012
0.2,0.7333333333333333,0.5666666666666668,0.6000000000000001,0.5,0.6111111111111112,0.46666666666666656,1.5333333333333332,39.75555555555556,1.5222222222222221,0.0,0.0,9.4,9.35,-77.33488786722222,-75.88528674666667,-103.61690409,10/03/2000,-7.6700000000000115,-11.252,-9.967000000000002,-12.684000000000015
0.0,0.6888888888888889,0.8,4.311111111111112,0.4555555555555555,2.577777777777778,0.46666666666666656,5.1,34.166666666666664,2.511111111111111,0.0,0.0,10.0,11.8,-70.55927280222221,-70.46518469777779,-101.31485793555558,11/03/2000,-7.665000000000012,-11.241000000000001,-9.976000000000004,-12.688000000000011
